latitude,longitude,place_name,country_code,timezone
30.24706,115.04814,Huangshi,CN,Asia/Shanghai
11.8659,34.3869,Ar Ruseris,SD,Africa/Khartoum
48.77275,5.16108,Bar-le-Duc,FR,Europe/Paris
51.21667,6.26667,Schwalmtal,DE,Europe/Berlin
39.33427,-76.43941,Middle River,US,America/New_York
27.9247,78.40102,Chharra,IN,Asia/Kolkata
47.76232,-122.2054,Bothell,US,America/Los_Angeles
41.91886,8.73812,Ajaccio,FR,Europe/Paris
54.39635,24.04142,Alytus,LT,Europe/Vilnius
12.95629,78.27539,Robertsonpet,IN,Asia/Kolkata
20.88098,75.11937,Parola,IN,Asia/Kolkata
14.14989,121.3152,Calauan,PH,Asia/Manila
49.41029,38.15035,Svatove,UA,Europe/Zaporozhye
8.48714,-13.2356,Freetown,SL,Africa/Freetown
39.12074,27.18052,Bergama,TR,Europe/Istanbul
49.03685,8.70745,Bretten,DE,Europe/Berlin
27.9247,78.40102,Chharra,IN,Asia/Kolkata
40.85158,122.74754,Haicheng,CN,Asia/Shanghai
26.2649,81.54855,Jais,IN,Asia/Kolkata
10.20898,123.758,Naga,PH,Asia/Manila
4.94273,15.87735,Carnot,CF,Africa/Bangui
-10.95817,-38.79084,Tucano,BR,America/Bahia
34.31,-2.16,Jerada,MA,Africa/Casablanca
42.8334,-80.38297,Norfolk County,CA,America/Toronto
37.65181,120.33063,Longgang,CN,Asia/Shanghai
51.42708,-0.91979,Lower Earley,GB,Europe/London
48.79325,2.29275,Fontenay-aux-Roses,FR,Europe/Paris
39.96097,-75.60804,West Chester,US,America/New_York
-21.41222,-42.19667,Miracema,BR,America/Sao_Paulo
6.33444,124.95278,Tupi,PH,Asia/Manila
-32.05251,115.88782,Willetton,AU,Australia/Perth
47.90771,106.88324,Ulan Bator,MN,Asia/Ulaanbaatar
-37.9,145.18333,Wheelers Hill,AU,Australia/Melbourne
-33.79176,151.08057,Eastwood,AU,Australia/Sydney
7.57944,-8.53778,New Yekepa,LR,Africa/Monrovia
-31.95224,115.8614,Perth,AU,Australia/Perth
37.95143,-91.77127,Rolla,US,America/Chicago
-31.95224,115.8614,Perth,AU,Australia/Perth
-17.73648,168.31366,Port-Vila,VU,Pacific/Efate
51.21667,6.26667,Schwalmtal,DE,Europe/Berlin
41.48199,-81.79819,Lakewood,US,America/New_York
30.24706,115.04814,Huangshi,CN,Asia/Shanghai
41.77583,140.73667,Hakodate,JP,Asia/Tokyo
35.30889,139.55028,Kamakura,JP,Asia/Tokyo
49.65186,26.97253,Krasyliv,UA,Europe/Kiev
47.38093,-122.23484,Kent,US,America/Los_Angeles
55.85,37.56667,Likhobory,RU,Europe/Moscow
50.23805,8.86704,Nidderau,DE,Europe/Berlin
46.18396,6.10237,Onex,CH,Europe/Zurich
31.82539,72.54064,Sillanwali,PK,Asia/Karachi
35.8,137.23333,Gero,JP,Asia/Tokyo
9.82564,78.25795,Tiruppuvanam,IN,Asia/Kolkata
57.30185,39.85331,Gavrilov-Yam,RU,Europe/Moscow
43.1009,-75.23266,Utica,US,America/New_York
-7.81667,112.01667,Kediri,ID,Asia/Jakarta
-25.42778,-49.27306,Curitiba,BR,America/Sao_Paulo
65.84811,24.14662,Tornio,FI,Europe/Helsinki
-10.95817,-38.79084,Tucano,BR,America/Bahia
51.21187,4.25633,Beveren,BE,Europe/Brussels
1.6,103.81667,Ulu Tiram,MY,Asia/Kuala_Lumpur
4.02219,101.02083,Teluk Intan,MY,Asia/Kuala_Lumpur
-37.9,145.18333,Wheelers Hill,AU,Australia/Melbourne
51.65,-0.2,Barnet,GB,Europe/London
61.72744,17.10558,Hudiksvall,SE,Europe/Stockholm
55.8736,85.4265,Yashkino,RU,Asia/Novokuznetsk
38.54491,-121.74052,Davis,US,America/Los_Angeles
24.05979,77.40858,Leteri,IN,Asia/Kolkata
37.19723,122.05228,Tianfu,CN,Asia/Shanghai
50.75932,25.34244,Lutsk,UA,Europe/Kiev
37.31065,13.57661,Agrigento,IT,Europe/Rome
36.61033,-88.31476,Murray,US,America/Chicago
41.09822,120.74792,Nanpiao,CN,Asia/Shanghai
26.68451,-80.66756,Belle Glade,US,America/New_York
29.65163,-82.32483,Gainesville,US,America/New_York
-32.45242,-71.23106,La Ligua,CL,America/Santiago
40.78206,72.34424,Andijon,UZ,Asia/Tashkent
52.09,5.23333,Zeist,NL,Europe/Amsterdam
32.44874,-99.73314,Abilene,US,America/Chicago
48.98693,2.44892,Gonesse,FR,Europe/Paris
6.46346,-2.31938,Bibiani,GH,Africa/Accra
37.95143,-91.77127,Rolla,US,America/Chicago
-6.8,39.25,Magomeni,TZ,Africa/Dar_es_Salaam
57.14369,-2.09814,Aberdeen,GB,Europe/London
41.09822,120.74792,Nanpiao,CN,Asia/Shanghai
51.47805,6.8625,Oberhausen,DE,Europe/Berlin
7.62789,4.74161,Ilesa,NG,Africa/Lagos
33.08014,-83.2321,Milledgeville,US,America/New_York
12.95629,78.27539,Robertsonpet,IN,Asia/Kolkata
3.51667,11.5,Mbalmayo,CM,Africa/Douala
12.1277,78.15794,Dharmapuri,IN,Asia/Kolkata
41.66394,-83.55521,Toledo,US,America/New_York
4.94273,15.87735,Carnot,CF,Africa/Bangui
13.8196,100.04427,Nakhon Pathom,TH,Asia/Bangkok
5.30383,-1.98956,Tarkwa,GH,Africa/Accra
-37.88333,145.06667,Carnegie,AU,Australia/Melbourne
8.88988,-79.62603,Veracruz,PA,America/Panama
37.31309,40.74357,Mardin,TR,Europe/Istanbul
23.9028,89.11943,Kushtia,BD,Asia/Dhaka
-13.7804,34.4587,Salima,MW,Africa/Blantyre
12.95629,78.27539,Robertsonpet,IN,Asia/Kolkata
24.96334,10.18003,Ghat,LY,Africa/Tripoli
-5.41667,38.01667,Chanika,TZ,Africa/Dar_es_Salaam
37.71715,-122.40433,Visitacion Valley,US,America/Los_Angeles
3.02013,30.91105,Arua,UG,Africa/Kampala
-3.5403,118.9707,Majene,ID,Asia/Makassar
35.85,117.7,Dongdu,CN,Asia/Shanghai
20.88098,75.11937,Parola,IN,Asia/Kolkata
48.35693,10.98461,Friedberg,DE,Europe/Berlin
48.25,16.4,Floridsdorf,AT,Europe/Vienna
57.97472,33.2525,Valday,RU,Europe/Moscow
20.14298,-77.43532,Media Luna,CU,America/Havana
-3.5403,118.9707,Majene,ID,Asia/Makassar
-21.42917,-45.94722,Alfenas,BR,America/Sao_Paulo
48.43174,17.8031,Hlohovec,SK,Europe/Bratislava
51.21667,6.26667,Schwalmtal,DE,Europe/Berlin
12.04161,75.35927,Talipparamba,IN,Asia/Kolkata
21.28306,-89.66123,Progreso,MX,America/Merida
-1.63333,13.58357,Franceville,GA,Africa/Libreville
36.76775,2.95924,Cheraga,DZ,Africa/Algiers
27.34089,117.4831,Shaowu,CN,Asia/Shanghai
34.15429,3.50309,Messaad,DZ,Africa/Algiers
34.09668,-117.71978,Claremont,US,America/Los_Angeles
40.72586,8.55552,Sassari,IT,Europe/Rome
0.76755,24.43973,Yangambi,CD,Africa/Lubumbashi
-17.73648,168.31366,Port-Vila,VU,Pacific/Efate
29.53885,-95.44744,Fresno,US,America/Chicago
18.03496,-66.8499,Yauco,PR,America/Puerto_Rico
40.66482,122.22833,Yingkou,CN,Asia/Shanghai
16.75973,-93.11308,Tuxtla,MX,America/Mexico_City
41.91886,8.73812,Ajaccio,FR,Europe/Paris
41.24264,16.50104,Bisceglie,IT,Europe/Rome
36.92574,14.72443,Ragusa,IT,Europe/Rome
12.25282,79.41727,Gingee,IN,Asia/Kolkata
34.95303,-120.43572,Santa Maria,US,America/Los_Angeles
36.02506,-86.77917,Brentwood Estates,US,America/Chicago
30.75545,20.22625,Ajdabiya,LY,Africa/Tripoli
51.67822,33.9162,Hlukhiv,UA,Europe/Kiev
39.96348,-4.83076,Talavera de la Reina,ES,Europe/Madrid
-19.72806,-50.19556,Iturama,BR,America/Sao_Paulo
25.6439,77.9129,Narwar,IN,Asia/Kolkata
34.61667,135.6,Yao,JP,Asia/Tokyo
36.06523,-119.01677,Porterville,US,America/Los_Angeles
39.96348,-4.83076,Talavera de la Reina,ES,Europe/Madrid
15.58552,102.42587,Bua Yai,TH,Asia/Bangkok
42.64685,-5.55835,Villaquilambre,ES,Europe/Madrid
53.59782,34.33825,Dyat’kovo,RU,Europe/Moscow
49.13645,8.91229,Eppingen,DE,Europe/Berlin
50.82709,6.9747,Wesseling,DE,Europe/Berlin
13.56667,-15.6,Farafenni,GM,Africa/Banjul
41.91886,8.73812,Ajaccio,FR,Europe/Paris
8.35122,-62.64102,Ciudad Guayana,VE,America/Caracas
33.42585,-6.00137,Oulmes,MA,Africa/Casablanca
51.38673,0.30367,Hartley,GB,Europe/London
-37.88333,145.06667,Carnegie,AU,Australia/Melbourne
16.75973,-93.11308,Tuxtla,MX,America/Mexico_City
51.67822,33.9162,Hlukhiv,UA,Europe/Kiev
17.06542,-96.72365,Oaxaca,MX,America/Mexico_City
40.82232,-74.15987,Nutley,US,America/New_York
19.64745,-102.04897,Paracho de Verduzco,MX,America/Mexico_City
35.48199,137.02166,Minokamo,JP,Asia/Tokyo
18.57677,-72.22625,Croix-des-Bouquets,HT,America/Port-au-Prince
42.8139,-1.64295,Segundo Ensanche,ES,Europe/Madrid
33.45122,-86.99666,Hueytown,US,America/Chicago
-23.44361,-51.87389,Sarandi,BR,America/Sao_Paulo
3.11988,35.59642,Lodwar,KE,Africa/Nairobi
43.32686,-2.98884,Leioa,ES,Europe/Madrid
-7.60361,37.00438,Kidodi,TZ,Africa/Dar_es_Salaam
3.7278,98.6738,Labuhan Deli,ID,Asia/Jakarta
48.8765,2.18967,Rueil-Malmaison,FR,Europe/Paris
39.32011,-76.51552,Rosedale,US,America/New_York
35.8,137.23333,Gero,JP,Asia/Tokyo
44.98901,38.94324,Yablonovskiy,RU,Europe/Moscow
16.0438,120.4861,Manaoag,PH,Asia/Manila
34.77453,-96.67834,Ada,US,America/Chicago
36.92574,14.72443,Ragusa,IT,Europe/Rome
43.1009,-75.23266,Utica,US,America/New_York
11.12018,76.11996,Manjeri,IN,Asia/Kolkata
40.58654,-122.39168,Redding,US,America/Los_Angeles
25.67927,-80.31727,Kendall,US,America/New_York
55.64776,38.02486,Malakhovka,RU,Europe/Moscow
36.20389,127.08472,Nonsan,KR,Asia/Seoul
34.75856,136.13108,Ueno-ebisumachi,JP,Asia/Tokyo
33.45122,-86.99666,Hueytown,US,America/Chicago
32.54044,-82.90375,Dublin,US,America/New_York
-23.85972,35.34722,Maxixe,MZ,Africa/Maputo
30.76468,74.12286,Kanganpur,PK,Asia/Karachi
61.72744,17.10558,Hudiksvall,SE,Europe/Stockholm
40.65995,-111.99633,Kearns,US,America/Denver
50.64336,7.2278,Bad Honnef,DE,Europe/Berlin
-22.97056,-46.99583,Valinhos,BR,America/Sao_Paulo
-1.63333,13.58357,Franceville,GA,Africa/Libreville
41.82143,41.77921,Kobuleti,GE,Asia/Tbilisi
15.45144,78.14797,Betamcherla,IN,Asia/Kolkata
-7.51611,109.05389,Wangon,ID,Asia/Jakarta
0.03813,36.36339,Nyahururu,KE,Africa/Nairobi
-7.54972,110.71639,Ngemplak,ID,Asia/Jakarta
20.88098,75.11937,Parola,IN,Asia/Kolkata
48.35693,10.98461,Friedberg,DE,Europe/Berlin
17.94979,-94.91386,Acayucan,MX,America/Mexico_City
48.06919,11.37703,Gauting,DE,Europe/Berlin
-26.93366,29.24152,Standerton,ZA,Africa/Johannesburg
41.55815,-73.0515,Waterbury,US,America/New_York
42.62833,20.89389,Glogovac,XK,Europe/Belgrade
54.39635,24.04142,Alytus,LT,Europe/Vilnius
57.30185,39.85331,Gavrilov-Yam,RU,Europe/Moscow
41.15612,1.10687,Reus,ES,Europe/Madrid
-19.7625,-44.31389,Esmeraldas,BR,America/Sao_Paulo
12.1277,78.15794,Dharmapuri,IN,Asia/Kolkata
14.14989,121.3152,Calauan,PH,Asia/Manila
38.17492,-122.2608,American Canyon,US,America/Los_Angeles
1.6,103.81667,Ulu Tiram,MY,Asia/Kuala_Lumpur
11.12018,76.11996,Manjeri,IN,Asia/Kolkata
10.29085,105.75635,Sa Dec,VN,Asia/Ho_Chi_Minh
17.06542,-96.72365,Oaxaca,MX,America/Mexico_City
34.15429,3.50309,Messaad,DZ,Africa/Algiers
37.95143,-91.77127,Rolla,US,America/Chicago
50.18545,27.06365,Shepetivka,UA,Europe/Kiev
-7.0981,109.3243,Randudongkal,ID,Asia/Jakarta
31.12406,-97.90308,Copperas Cove,US,America/Chicago
51.38673,0.30367,Hartley,GB,Europe/London
40.70995,0.57856,Amposta,ES,Europe/Madrid
31.78336,35.23388,East Jerusalem,PS,Asia/Hebron
-2.90055,-79.00453,Cuenca,EC,America/Guayaquil
45.51667,4.86667,Vienne,FR,Europe/Paris
30.46907,70.96699,Kot Addu,PK,Asia/Karachi
33.14447,47.3799,Darreh Shahr,IR,Asia/Tehran
18.00747,-76.78319,New Kingston,JM,America/Jamaica
49.03685,8.70745,Bretten,DE,Europe/Berlin
34.4833,136.84186,Toba,JP,Asia/Tokyo
-5.85746,144.23058,Mount Hagen,PG,Pacific/Port_Moresby
55.82885,-4.21376,Rutherglen,GB,Europe/London
51.35084,-1.99421,Devizes,GB,Europe/London
37.1759,128.9889,T’aebaek,KR,Asia/Seoul
-22.92306,-53.13722,Loanda,BR,America/Sao_Paulo
36.75965,137.36215,Namerikawa,JP,Asia/Tokyo
15.73628,75.96976,Gajendragarh,IN,Asia/Kolkata
32.17629,75.06583,Fazilpur,PK,Asia/Karachi
-17.74431,-48.62789,Caldas Novas,BR,America/Sao_Paulo
41.85059,-87.882,Westchester,US,America/Chicago
40.72816,-74.07764,Jersey City,US,America/New_York
29.53885,-95.44744,Fresno,US,America/Chicago
55.62047,37.49338,Tyoply Stan,RU,Europe/Moscow
51.955,5.22778,Culemborg,NL,Europe/Amsterdam
29.65163,-82.32483,Gainesville,US,America/New_York
41.84364,-87.71255,South Lawndale,US,America/Chicago
37.60876,-77.37331,Mechanicsville,US,America/New_York
48.98693,2.44892,Gonesse,FR,Europe/Paris
53.16167,6.76111,Hoogezand,NL,Europe/Amsterdam
23.15678,-81.24441,Varadero,CU,America/Havana
-11.94306,-76.70944,Chosica,PE,America/Lima
53.00974,-3.05814,Rhosllanerchrugog,GB,Europe/London
45.49428,-122.86705,Aloha,US,America/Los_Angeles
34.63915,-120.45794,Lompoc,US,America/Los_Angeles
37.49223,15.07041,Catania,IT,Europe/Rome
30.29184,71.67164,Qadirpur Ran,PK,Asia/Karachi
47.92526,-97.03285,Grand Forks,US,America/Chicago
13.65805,102.56365,Paoy Paet,KH,Asia/Phnom_Penh
50.75,2.25,Saint-Omer,FR,Europe/Paris
36.27462,4.85668,Bordj Zemoura,DZ,Africa/Algiers
-11.94306,-76.70944,Chosica,PE,America/Lima
58.63667,59.80222,Lesnoy,RU,Asia/Yekaterinburg
47.80527,-122.24064,Bothell West,US,America/Los_Angeles
50.74497,3.20639,Mouscron,BE,Europe/Brussels
53.69786,-2.68758,Leyland,GB,Europe/London
-22.45667,-47.53028,Santa Gertrudes,BR,America/Sao_Paulo
10.22677,-67.33122,La Victoria,VE,America/Caracas
6.84019,79.87116,Dehiwala-Mount Lavinia,LK,Asia/Colombo
36.20389,127.08472,Nonsan,KR,Asia/Seoul
40.55851,17.80774,Mesagne,IT,Europe/Rome
1.6561,103.6032,Kulai,MY,Asia/Kuala_Lumpur
31.92923,34.86563,Ramla,IL,Asia/Jerusalem
50.9803,11.32903,Weimar,DE,Europe/Berlin
22.49396,-105.36369,Acaponeta,MX,America/Mazatlan
38.07789,13.44275,Villabate,IT,Europe/Rome
43.4125,23.225,Montana,BG,Europe/Sofia
-13.7804,34.4587,Salima,MW,Africa/Blantyre
-25.54073,152.70493,Maryborough,AU,Australia/Brisbane
36.75965,137.36215,Namerikawa,JP,Asia/Tokyo
53.53395,33.72798,Zhukovka,RU,Europe/Moscow
33.92946,-116.97725,Beaumont,US,America/Los_Angeles
-7.81667,112.01667,Kediri,ID,Asia/Jakarta
52.61131,13.31783,Hermsdorf,DE,Europe/Berlin
51.42708,-0.91979,Lower Earley,GB,Europe/London
33.76446,-117.79394,North Tustin,US,America/Los_Angeles
43.62558,13.39954,Falconara Marittima,IT,Europe/Rome
27.85,112.9,Xiangtan,CN,Asia/Shanghai
51.21187,4.25633,Beveren,BE,Europe/Brussels
51.78771,56.36091,Saraktash,RU,Asia/Yekaterinburg
43.48961,-8.2194,Ferrol,ES,Europe/Madrid
37.51803,15.00913,Misterbianco,IT,Europe/Rome
-1.9487,30.4347,Rwamagana,RW,Africa/Kigali
52.31333,6.92917,Oldenzaal,NL,Europe/Amsterdam
52.61131,13.31783,Hermsdorf,DE,Europe/Berlin
-22.57306,-47.1725,Artur Nogueira,BR,America/Sao_Paulo
-26.22861,-52.67056,Pato Branco,BR,America/Sao_Paulo
49.5099,6.74549,Losheim,DE,Europe/Berlin
38.54491,-121.74052,Davis,US,America/Los_Angeles
42.7,27.25,Aytos,BG,Europe/Sofia
10.29085,105.75635,Sa Dec,VN,Asia/Ho_Chi_Minh
38.54491,-121.74052,Davis,US,America/Los_Angeles
50.82882,-0.32247,Lancing,GB,Europe/London
15.72892,120.57224,Burgos,PH,Asia/Manila
13.73417,-89.71472,Sonzacate,SV,America/El_Salvador
52.53048,13.29371,Charlottenburg-Nord,DE,Europe/Berlin
15.73628,75.96976,Gajendragarh,IN,Asia/Kolkata
37.65639,126.835,Goyang-si,KR,Asia/Seoul
-6.25,38.66667,Mvomero,TZ,Africa/Dar_es_Salaam
40.93333,73,Jalal-Abad,KG,Asia/Bishkek
-29.2975,-51.50361,Carlos Barbosa,BR,America/Sao_Paulo
18.00747,-76.78319,New Kingston,JM,America/Jamaica
-34.28853,146.05093,Griffith,AU,Australia/Sydney
29.53885,-95.44744,Fresno,US,America/Chicago
-27.76952,30.79165,Vryheid,ZA,Africa/Johannesburg
54.39635,24.04142,Alytus,LT,Europe/Vilnius
41.47892,-87.45476,Schererville,US,America/Chicago
33.35283,-111.78903,Gilbert,US,America/Phoenix
51.39148,-0.29825,Surbiton,GB,Europe/London
50.8,3.16667,Wevelgem,BE,Europe/Brussels
48.8449,17.22635,Skalica,SK,Europe/Bratislava
49.07866,30.96755,Zvenihorodka,UA,Europe/Kiev
-32.05251,115.88782,Willetton,AU,Australia/Perth
51.67822,33.9162,Hlukhiv,UA,Europe/Kiev
-21.41222,-42.19667,Miracema,BR,America/Sao_Paulo
38.17492,-122.2608,American Canyon,US,America/Los_Angeles
22.10194,85.37752,Barbil,IN,Asia/Kolkata
-31.4488,-60.93173,Esperanza,AR,America/Argentina/Cordoba
26.32293,91.00632,Barpeta,IN,Asia/Kolkata
43.61058,1.33467,Colomiers,FR,Europe/Paris
41.84364,-87.71255,South Lawndale,US,America/Chicago
-28.81833,-52.51028,Soledade,BR,America/Sao_Paulo
26.44931,91.61356,Rangia,IN,Asia/Kolkata
14.14989,121.3152,Calauan,PH,Asia/Manila
-17.74431,-48.62789,Caldas Novas,BR,America/Sao_Paulo
41.0051,-73.78458,Scarsdale,US,America/New_York
51.67822,33.9162,Hlukhiv,UA,Europe/Kiev
-21.44236,27.46153,Tonota,BW,Africa/Gaborone
45.4473,-73.75335,Dorval,CA,America/Toronto
43.4125,23.225,Montana,BG,Europe/Sofia
35.6803,51.0193,Shahre Jadide Andisheh,IR,Asia/Tehran
46.7055,38.2739,Yeysk,RU,Europe/Moscow
36.76775,2.95924,Cheraga,DZ,Africa/Algiers
44.22639,22.53083,Negotin,RS,Europe/Belgrade
-32.45242,-71.23106,La Ligua,CL,America/Santiago
11.93381,79.82979,Puducherry,IN,Asia/Kolkata
53.59782,34.33825,Dyat’kovo,RU,Europe/Moscow
51.67822,33.9162,Hlukhiv,UA,Europe/Kiev
41.55947,14.66737,Campobasso,IT,Europe/Rome
22.75218,72.68533,Kheda,IN,Asia/Kolkata
-8.28333,-35.03333,Cabo,BR,America/Recife
56.56317,-2.58736,Arbroath,GB,Europe/London
51.03427,5.37429,Houthalen,BE,Europe/Brussels
36.81667,117.81667,Zhoucun,CN,Asia/Shanghai
55.67938,12.53463,Frederiksberg,DK,Europe/Copenhagen
58.1908,40.17171,Danilov,RU,Europe/Moscow
33.50921,-111.89903,Scottsdale,US,America/Phoenix
45.51667,4.86667,Vienne,FR,Europe/Paris
53.95278,32.86389,Roslavl’,RU,Europe/Moscow
41.9001,-71.08977,Taunton,US,America/New_York
40.56754,-89.64066,Pekin,US,America/Chicago
15.72892,120.57224,Burgos,PH,Asia/Manila
40.56754,-89.64066,Pekin,US,America/Chicago
-34.88422,150.60036,Nowra,AU,Australia/Sydney
51.955,5.22778,Culemborg,NL,Europe/Amsterdam
45.73333,4.91667,Bron,FR,Europe/Paris
18.51957,73.85535,Pune,IN,Asia/Kolkata
41.91886,8.73812,Ajaccio,FR,Europe/Paris
48.90982,2.45012,Bobigny,FR,Europe/Paris
-34.28853,146.05093,Griffith,AU,Australia/Sydney
23.29549,113.82465,Licheng,CN,Asia/Shanghai
22.10194,85.37752,Barbil,IN,Asia/Kolkata
34.4833,136.84186,Toba,JP,Asia/Tokyo
48.8449,17.22635,Skalica,SK,Europe/Bratislava
-37.9,145.18333,Wheelers Hill,AU,Australia/Melbourne
28.92694,78.23456,Bachhraon,IN,Asia/Kolkata
-21.15,46.58333,Ikalamavony,MG,Indian/Antananarivo
54.39635,24.04142,Alytus,LT,Europe/Vilnius
50.9803,11.32903,Weimar,DE,Europe/Berlin
-33.59217,-70.6996,San Bernardo,CL,America/Santiago
52.31333,6.92917,Oldenzaal,NL,Europe/Amsterdam
51.65,-0.2,Barnet,GB,Europe/London
-20.88231,55.4504,Saint-Denis,RE,Indian/Reunion
-8.28333,-35.03333,Cabo,BR,America/Recife
42.7,27.25,Aytos,BG,Europe/Sofia
18.03496,-66.8499,Yauco,PR,America/Puerto_Rico
42.64685,-5.55835,Villaquilambre,ES,Europe/Madrid
44.31771,9.32241,Chiavari,IT,Europe/Rome
37.30553,120.82747,Zhuangyuan,CN,Asia/Shanghai
41.09822,120.74792,Nanpiao,CN,Asia/Shanghai
47.76232,-122.2054,Bothell,US,America/Los_Angeles
-8.28333,-35.03333,Cabo,BR,America/Recife
41.75338,-86.11084,Granger,US,America/Indiana/Indianapolis
9.3337,122.8637,Santa Catalina,PH,Asia/Manila
-33.59217,-70.6996,San Bernardo,CL,America/Santiago
34.9,137.5,Shinshiro,JP,Asia/Tokyo
36,139.55722,Okegawa,JP,Asia/Tokyo
6.46346,-2.31938,Bibiani,GH,Africa/Accra
49.07866,30.96755,Zvenihorodka,UA,Europe/Kiev
-38.16604,145.13643,Frankston South,AU,Australia/Melbourne
41.82143,41.77921,Kobuleti,GE,Asia/Tbilisi
-26.22861,-52.67056,Pato Branco,BR,America/Sao_Paulo
-4.16694,-40.7475,Guaraciaba do Norte,BR,America/Fortaleza
14.93333,-91.11667,Chichicastenango,GT,America/Guatemala
44.22639,22.53083,Negotin,RS,Europe/Belgrade
20.74122,-100.44843,Santa Rosa Jauregui,MX,America/Mexico_City
22.98212,-80.58556,Corralillo,CU,America/Havana
-3.20333,-52.20639,Altamira,BR,America/Santarem
42.06166,-1.60452,Tudela,ES,Europe/Madrid
50.8,3.16667,Wevelgem,BE,Europe/Brussels
-37.88333,145.06667,Carnegie,AU,Australia/Melbourne
60.97944,76.92421,Izluchinsk,RU,Asia/Yekaterinburg
-23.85972,35.34722,Maxixe,MZ,Africa/Maputo
47.56494,31.33078,Voznesensk,UA,Europe/Kiev
18.00747,-76.78319,New Kingston,JM,America/Jamaica
51.26,-2.1875,Westbury,GB,Europe/London
40.66482,122.22833,Yingkou,CN,Asia/Shanghai
-36.9256,-73.02841,Chiguayante,CL,America/Santiago
22.10194,85.37752,Barbil,IN,Asia/Kolkata
12.18441,18.69303,Mongo,TD,Africa/Ndjamena
37.74615,-25.66689,Ponta Delgada,PT,Atlantic/Azores
40.5576,-74.28459,Woodbridge,US,America/New_York
13.73417,-89.71472,Sonzacate,SV,America/El_Salvador
38.17492,-122.2608,American Canyon,US,America/Los_Angeles
19.8173,-97.35992,Teziutlan,MX,America/Mexico_City
-8.76194,-63.90389,Porto Velho,BR,America/Porto_Velho
31.82539,72.54064,Sillanwali,PK,Asia/Karachi
36.6009,126.665,Hongseong,KR,Asia/Seoul
41.27194,123.17306,Liaoyang,CN,Asia/Shanghai
35.05266,-78.87836,Fayetteville,US,America/New_York
36.19278,117.65694,Laiwu,CN,Asia/Shanghai
55.39485,43.83992,Arzamas,RU,Europe/Moscow
38.38479,-0.76773,Novelda,ES,Europe/Madrid
41.75338,-86.11084,Granger,US,America/Indiana/Indianapolis
47.83333,59.6,Shalqar,KZ,Asia/Aqtobe
48.52961,12.16179,Landshut,DE,Europe/Berlin
36.19278,117.65694,Laiwu,CN,Asia/Shanghai
45.51667,4.86667,Vienne,FR,Europe/Paris
44.97639,19.61222,Sremska Mitrovica,RS,Europe/Belgrade
-3.74912,-73.25383,Iquitos,PE,America/Lima
47.76232,-122.2054,Bothell,US,America/Los_Angeles
-19.7625,-44.31389,Esmeraldas,BR,America/Sao_Paulo
49.68369,8.61839,Bensheim,DE,Europe/Berlin
25.49043,85.94001,Teghra,IN,Asia/Kolkata
39.09112,-94.41551,Independence,US,America/Chicago
27.76056,-15.58602,Maspalomas,ES,Atlantic/Canary
30.46907,70.96699,Kot Addu,PK,Asia/Karachi
9.58126,8.2926,Kafanchan,NG,Africa/Lagos
53.95278,32.86389,Roslavl’,RU,Europe/Moscow
16.455,120.5875,La Trinidad,PH,Asia/Manila
31.84568,-102.36764,Odessa,US,America/Chicago
10.20898,123.758,Naga,PH,Asia/Manila
55.25,24.75,Ukmerge,LT,Europe/Vilnius
-34.28853,146.05093,Griffith,AU,Australia/Sydney
41.27194,123.17306,Liaoyang,CN,Asia/Shanghai
-17.74431,-48.62789,Caldas Novas,BR,America/Sao_Paulo
26.68451,-80.66756,Belle Glade,US,America/New_York
-23.7975,-48.59278,Buri,BR,America/Sao_Paulo
53.37596,51.3452,Otradnyy,RU,Europe/Samara
42.24113,-88.3162,Crystal Lake,US,America/Chicago
41.91886,8.73812,Ajaccio,FR,Europe/Paris
12.1277,78.15794,Dharmapuri,IN,Asia/Kolkata
45.79377,8.88104,Malnate,IT,Europe/Rome
53.19146,-2.52398,Winsford,GB,Europe/London
13.73417,-89.71472,Sonzacate,SV,America/El_Salvador
15.79408,104.1451,Yasothon,TH,Asia/Bangkok
37.65639,126.835,Goyang-si,KR,Asia/Seoul
-1.26424,104.09701,Simpang,ID,Asia/Jakarta
35.05266,-78.87836,Fayetteville,US,America/New_York
42.52787,-70.92866,Peabody,US,America/New_York
24.05979,77.40858,Leteri,IN,Asia/Kolkata
51.20219,7.36027,Radevormwald,DE,Europe/Berlin
41.6764,-91.58045,Coralville,US,America/Chicago
15.73628,75.96976,Gajendragarh,IN,Asia/Kolkata
7.06273,-1.4001,Mampong,GH,Africa/Accra
53.81667,-3.05,Blackpool,GB,Europe/London
33.41012,-91.06177,Greenville,US,America/Chicago
32.44874,-99.73314,Abilene,US,America/Chicago
0.76755,24.43973,Yangambi,CD,Africa/Lubumbashi
60.97944,76.92421,Izluchinsk,RU,Asia/Yekaterinburg
-21.42917,-45.94722,Alfenas,BR,America/Sao_Paulo
10.66668,-61.51889,Port of Spain,TT,America/Port_of_Spain
48.52961,12.16179,Landshut,DE,Europe/Berlin
9.57046,76.32756,Kalavoor,IN,Asia/Kolkata
46.32374,-120.00865,Sunnyside,US,America/Los_Angeles
53.53333,-7.35,An Muileann gCearr,IE,Europe/Dublin
25.6439,77.9129,Narwar,IN,Asia/Kolkata
